file_name, transcription
khummuang_009068.mp3,thit³³ mi³³ khenuengtuem⁵¹ smunpnai¹⁵ tnipna³³ tna³³ khaisin³³ khong¹⁵ ranka⁴⁴ u²¹ yitip⁵¹ kao⁵¹ khuat¹⁵
khummuang_009069.mp3,khnkae⁵¹ phutai⁵¹ mi³³ khaotao⁵¹ knong⁵¹ sang¹⁵ yt¹⁵ intni³³ khong¹⁵ thiakanoำpoe⁵¹ u²¹ nueng²¹ saen¹⁵ sam¹⁵ muen²¹ ho²¹
khummuang_009071.mp3,khnkae⁵¹ phuning⁵¹ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ pata²¹ u²¹ yitip⁵¹ kao⁵¹ song³³
khummuang_009073.mp3,phuainpan²¹ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ ranka⁴⁴ u²¹ nueng²¹ saen¹⁵ song¹⁵ muen²¹ song³³
khummuang_009075.mp3,mi³³ sinka⁵¹ thangmt⁴⁴ sip¹⁵ kao⁵¹ knapuk³³ khnap³³
khummuang_009078.mp3,phnomphe⁴⁴ kha⁵¹
khummuang_009081.mp3,boe³³ ban⁵¹ khnap³³
khummuang_009088.mp3,kho¹⁵ rat³³ banti³³ noi²¹ khnap³³
khummuang_009089.mp3,lung³³ mi³³ khao⁵¹ ommani¹⁵ intni³³ thri³³ in³³ wan³³ khong¹⁵ thnakan³³ u²¹ yitip⁵¹ sam¹⁵ ho²¹
khummuang_009092.mp3,knuna³³ pit³³ natang²¹ duai⁵¹
khummuang_009093.mp3,kho¹⁵ boe³³ titto²¹ noi²¹ khnap³³
khummuang_009096.mp3,boetontap³³ khnap³³
khummuang_009100.mp3,manta³³ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ thitamngan⁵¹ u²¹ sip¹⁵ ok¹⁵ song³³
khummuang_009102.mp3,knap³³ thueng¹⁵ ban⁵¹
khummuang_009105.mp3,khnkae⁵¹ phuning⁵¹ mi³³ khaoknong⁵¹ om¹⁵ nin³³ intni³³ khong¹⁵ pnaitni³³ u²¹ nueng²¹ saen¹⁵ nueng²¹ muen²¹ ho²¹
khummuang_009106.mp3,na⁴⁴ mi³³ nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ khong¹⁵ knatom²¹ u²¹ nueng²¹ khuat¹⁵
khummuang_009110.mp3,rapngoen³³ nai³³ chongtang⁵¹ nai¹⁵ bang⁵¹ khnap³³
khummuang_009112.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ pen³³ khongti¹⁵ pnatamtangat³³ loei³³ khnap³³
khummuang_009113.mp3,pen³³ sinka⁵¹ mitue⁵¹ khong¹⁵ changat³³ smutntngknam¹⁵ kha⁵¹
khummuang_009115.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ ni⁴⁴ mi³³ khuntmpati³³ angnai²¹ khnap³³
khummuang_009116.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ pen³³ khong¹⁵ naenam³³ pnatamtangat³³ loei³³ khnap³³
khummuang_009117.mp3,phuean⁵¹ mi³³ cha³³ kaen²¹ taan³³ khong¹⁵ pnaitni³³ u²¹ sip¹⁵ ok¹⁵ ho²¹
khummuang_009118.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ pen³³ khong¹⁵ naenam³³ pnatamtangat³³ loei³³ khnap³³
khummuang_009119.mp3,rapngoen³³ nai³³ chongtang⁵¹ nai¹⁵ bang⁵¹ khnap³³
khummuang_009122.mp3,rainaiat³³ sinka⁵¹ mi³³ anai³³ bang⁵¹ khnap³³
khummuang_009125.mp3,kinkao⁵¹ im²¹ rueang¹⁵
khummuang_009126.mp3,nai³³ phuenti⁵¹ ktikam³³ rai⁴⁴ sanpit¹⁵ ban⁵¹ namtap⁴⁴ tampn³³ wang³³ nam⁴⁴ khiao¹⁵ ampoe³³ wang³³ nam⁴⁴ khiao¹⁵ changat³³ nkaattima³³
khummuang_009130.mp3,chai⁴⁴ chongtang⁵¹ nai¹⁵ nai³³ kan³³ rapngoen³³ khnap³³
khummuang_009133.mp3,kamnan³³ mi³³ nam⁴⁴ fakkao⁴⁴ chi³³ phnat³³ khong¹⁵ soi³³ lek³³ lek³³ u²¹ yi⁵¹ sipa⁵¹ khuat¹⁵
khummuang_009134.mp3,nongtao⁴⁴ mi³³ nam⁴⁴ phueng⁵¹ suan¹⁵ fam³³ khong¹⁵ yungkao⁴⁴ u²¹ sip¹⁵ khuat¹⁵
khummuang_009135.mp3,thammai³³ nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ thueng¹⁵ phaeng³³ ka²¹ nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ khnap³³
khummuang_009136.mp3,thai³³ phanit³³
khummuang_009137.mp3,mi³³ chamnuan³³ sinka⁵¹ thangmt⁴⁴ ki²¹ khuat¹⁵ khnap³³
khummuang_009138.mp3,konti²¹ khun³³ pai³³ chuai⁵¹ pitpnatu³³ hai⁵¹ noi²¹
khummuang_009139.mp3,dekning³³ mi³³ nam⁴⁴ fakkao⁴⁴ chi³³ phnat³³ khong¹⁵ knatom²¹ u²¹ yitip⁵¹ sam¹⁵ khuat¹⁵
khummuang_009144.mp3,konti²¹ khun³³ pai³³ chuai⁵¹ pitpnatu³³ hai⁵¹ noi²¹
khummuang_009145.mp3,tamnuat³³ mi³³ khaotao⁵¹ knong⁵¹ sang¹⁵ yt¹⁵ intni³³ khong¹⁵ pnaitni³³ u²¹ nueng²¹ phan³³ sam¹⁵ roi⁴⁴ ho²¹
khummuang_009147.mp3,ki²¹ thi⁵¹ khnap³³
khummuang_009150.mp3,mi³³ sinka⁵¹ thangtin⁴⁴ pen³³ chamnuan³³ nueng²¹ saen¹⁵ sam¹⁵ muen²¹ khuat¹⁵ kha⁵¹
khummuang_009151.mp3,tamnuat³³ mi³³ khenuengtuem⁵¹ smunpnai¹⁵ tnipna³³ tna³³ khaisin³³ khong¹⁵ sapan¹⁵ u²¹ sip¹⁵ kao⁵¹ khuat¹⁵
khummuang_009153.mp3,khnaoาt³³ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ ranka⁴⁴ u²¹ chet³³ song³³
khummuang_009158.mp3,knuna³³ ao³³ sueatoet⁵¹ ma³³ hai⁵¹ chan¹⁵ duai⁵¹
khummuang_009160.mp3,phnomphe⁴⁴ kha⁵¹
khummuang_009161.mp3,lek³³ phnomphe⁴⁴ anai³³ khnap³³
khummuang_009162.mp3,kamnang³³ annangtue²¹ annen²¹
khummuang_009169.mp3,chai⁴⁴ banti³³ thnakan³³ rue¹⁵ phnomphe⁴⁴ nai³³ kan³³ rapngoen³³ kha⁵¹
khummuang_009173.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ pen³³ khong¹⁵ dang³³ pnatamtangat³³ loei³³ khnap³³
khummuang_009178.mp3,kho¹⁵ rat³³ banti³³ noi²¹ khnap³³
khummuang_009180.mp3,sinka⁵¹ ni⁴⁴ chue⁵¹ anai³³ kha⁵¹
khummuang_009181.mp3,mueng³³ mi³³ khukki⁴⁴ khaoknong⁵¹ knum²¹ maepan⁵¹ kettnkn³³ ban⁵¹ nong¹⁵ khu³³ mu²¹ song¹⁵ khong¹⁵ rongpapan³³ u²¹ ok¹⁵ knapong¹⁵
khummuang_009185.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ pen³³ khong¹⁵ thi⁵¹ tong⁵¹ wae³³ sue⁴⁴ pnatamtangat³³ loei³³ khnap³³
khummuang_009188.mp3,knuna³³ phut³³ cha⁴⁴ cha⁴⁴ noi²¹ dai⁵¹ mai¹⁵
khummuang_009192.mp3,knapao¹⁵ sai²¹ sueapa⁵¹ khong¹⁵ chan¹⁵ u²¹ nai¹⁵
khummuang_009194.mp3,lung³³ mi³³ nampueng⁴⁴ thae⁴⁴ khat³³ phitet³³ tna³³ lat³³ da³³ khong¹⁵ rongnian³³ u²¹ sipet¹⁵ khuat¹⁵
khummuang_009195.mp3,kantaetng³³ snuk¹⁵ chang³³
khummuang_009197.mp3,kan³³ chai²¹ ngoen³³ rai³³ nan⁴⁴ yang³³ mai⁵¹ dai⁵¹ lngpanti³³
khummuang_009200.mp3,banti³³ thnakan³³ kha⁵¹
khummuang_009204.mp3,tamnuat³³ mi³³ khenuengtuem⁵¹ smunpnai¹⁵ tnipna³³ tna³³ khaisin³³ khong¹⁵ knatom²¹ u²¹ sip¹⁵ kao⁵¹ khuat¹⁵
khummuang_009206.mp3,lek³³ banti³³ anai³³ khnap³³
khummuang_009209.mp3,knap³³ thueng¹⁵ ban⁵¹
khummuang_009215.mp3,dekning³³ mi³³ khenuengtuem⁵¹ smunpnai¹⁵ tnipna³³ tna³³ khaisin³³ khong¹⁵ ranoาan⁴⁴ u²¹ nueng²¹ phan³³ nuengnoi²¹ khuat¹⁵
khummuang_009218.mp3,dekning³³ mi³³ khaoknong⁵¹ om¹⁵ nin³³ intni³³ khong¹⁵ knatom²¹ u²¹ nueng²¹ muen²¹ sam¹⁵ phan³³ ho²¹
khummuang_009224.mp3,pen³³ sinka⁵¹ mitue⁵¹ khong¹⁵ changat³³ smutntngknam¹⁵ kha⁵¹
khummuang_009225.mp3,na⁴⁴ mi³³ khaotao⁵¹ knong⁵¹ sang¹⁵ yt¹⁵ intni³³ khong¹⁵ yungkao⁴⁴ u²¹ sip¹⁵ kao⁵¹ ho²¹
khummuang_009227.mp3,kho¹⁵ boe³³ banti³³ noi²¹ khnap³³
khummuang_009228.mp3,mi³³ thangmt⁴⁴ khuat¹⁵ kha⁵¹
khummuang_009231.mp3,knuna³³ thot¹⁵ rongtao⁴⁴
khummuang_009237.mp3,na⁴⁴ mi³³ khaotao⁵¹ knong⁵¹ sang¹⁵ yt¹⁵ intni³³ khong¹⁵ yungkao⁴⁴ u²¹ sip¹⁵ kao⁵¹ ho²¹
khummuang_009243.mp3,khaitng²¹ nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ khuat¹⁵ la³³ nueng²¹ bat³³ khnap³³
khummuang_009246.mp3,bita³³ mi³³ khaotao⁵¹ knong⁵¹ sang¹⁵ yt¹⁵ intni³³ khong¹⁵ ranoาan⁴⁴ u²¹ sun¹⁵ ho²¹
khummuang_009247.mp3,kamnang³³ annangtue²¹ annen²¹
khummuang_009248.mp3,banti³³ thnakan³³ kha⁵¹
khummuang_009251.mp3,khnkae⁵¹ phuning⁵¹ mi³³ khao⁵¹ ommani¹⁵ chk¹⁵ sunin¹⁵ chai³³ si¹⁵ ri³³ khong¹⁵ yungkao⁴⁴ u²¹ yitip⁵¹ kao⁵¹ ho²¹
khummuang_009253.mp3,na⁴⁴ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ sapan¹⁵ u²¹ yi⁵¹ sipa⁵¹ song³³
khummuang_009255.mp3,knuna³³ poetpai³³
khummuang_009258.mp3,knuna³³ phut³³ cha⁴⁴ cha⁴⁴ noi²¹ dai⁵¹ mai¹⁵
khummuang_009259.mp3,dekning³³ mi³³ nampueng⁴⁴ thae⁴⁴ khat³³ phitet³³ tna³³ lat³³ da³³ khongtnat¹⁵ u²¹ sip¹⁵ khuat¹⁵
khummuang_009260.mp3,nongtai⁴⁴ mi³³ khaoknong⁵¹ om¹⁵ nin³³ intni³³ khong¹⁵ rongnian³³ u²¹ nuengnoi²¹ ho²¹
khummuang_009267.mp3,khon³³ sao¹⁵ mi³³ khenuengtuem⁵¹ smunpnai¹⁵ tnipna³³ tna³³ khaisin³³ khong¹⁵ ranoาan⁴⁴ u²¹ nueng²¹ saen¹⁵ sam¹⁵ muen²¹ khuat¹⁵
khummuang_009269.mp3,khon³³ sao¹⁵ mi³³ khukki⁴⁴ khaoknong⁵¹ knum²¹ maepan⁵¹ kettnkn³³ ban⁵¹ nong¹⁵ khu³³ mu²¹ song¹⁵ khong¹⁵ pnaitni³³ u²¹ kao⁵¹ knapong¹⁵
khummuang_009270.mp3,pa⁵¹ mi³³ khao⁵¹ ommani¹⁵ thungkuna⁵¹ rongai⁴⁴ khong¹⁵ ban⁵¹ u²¹ sip¹⁵ paet³³ ho²¹
khummuang_009271.mp3,knuna³³ a²¹ song²¹ siangtang¹⁵
khummuang_009272.mp3,bita³³ mi³³ khao⁵¹ ommani¹⁵ thungkuna⁵¹ rongai⁴⁴ khong¹⁵ ranka⁴⁴ u²¹ nueng²¹ phan³³ nuengnoi²¹ ho²¹
khummuang_009275.mp3,kan³³ chai²¹ ngoen³³ cha³³ thuengkamnt¹⁵ nai³³ wan³³ suk¹⁵
khummuang_009276.mp3,kamnan³³ mi³³ pnana⁵¹ bong³³ suk¹⁵ khong¹⁵ sapan¹⁵ u²¹ nueng²¹ muen²¹ song¹⁵ phan³³ knapuk³³
khummuang_009277.mp3,kamnan³³ mi³³ khaotao⁵¹ knong⁵¹ sang¹⁵ yt¹⁵ intni³³ khong¹⁵ thnakan³³ u²¹ yi⁵¹ sipet¹⁵ ho²¹
khummuang_009279.mp3,tamnuat³³ mi³³ khao⁵¹ ommani¹⁵ chk¹⁵ sunin¹⁵ chai³³ si¹⁵ ri³³ khong¹⁵ thungna⁵¹ u²¹ yi⁵¹ sipa⁵¹ ho²¹
khummuang_009283.mp3,knapao¹⁵ sai²¹ sueapa⁵¹ khong¹⁵ chan¹⁵ u²¹ nai¹⁵
khummuang_009285.mp3,thangmt⁴⁴ ki²¹ bat³³ khnap³³
khummuang_009286.mp3,mueng³³ mi³³ nampueng⁴⁴ thae⁴⁴ khat³³ phitet³³ tna³³ lat³³ da³³ khong¹⁵ sanaknang¹⁵ u²¹ sipa⁵¹ khuat¹⁵
khummuang_009287.mp3,nongtao⁴⁴ mi³³ nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ khong¹⁵ san¹⁵ u²¹ sip¹⁵ sam¹⁵ khuat¹⁵
khummuang_009291.mp3,na⁴⁴ mi³³ knuaitak⁵¹ khong¹⁵ rongpapan³³ u²¹ ok¹⁵ knong²¹
khummuang_009292.mp3,thit³³ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ stanitamnuat¹⁵ u²¹ sipa⁵¹ song³³
khummuang_009294.mp3,knap³³ thueng¹⁵ ban⁵¹
khummuang_009298.mp3,dekning³³ mi³³ cha³³ kaen²¹ taan³³ khong¹⁵ thnakan³³ u²¹ nueng²¹ muen²¹ sam¹⁵ phan³³ ho²¹
khummuang_009302.mp3,knuna³³ pitpai³³
khummuang_009305.mp3,kamnang³³ tham³³ anai³³ u²¹
khummuang_009306.mp3,kanka⁵¹ chenin³³ di³³ mai¹⁵
khummuang_009310.mp3,tamnuat³³ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ thiakanoำpoe⁵¹ u²¹ nueng²¹ muen²¹ song¹⁵ phan³³ song³³
khummuang_009311.mp3,thit³³ mi³³ pnana⁵¹ bong³³ suk¹⁵ khong¹⁵ ranoาan⁴⁴ u²¹ song¹⁵ phan³³ knapuk³³
khummuang_009316.mp3,kantaetng³³ snuk¹⁵ chang³³
khummuang_009318.mp3,phuean⁵¹ mi³³ nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ khong¹⁵ soi³³ lek³³ lek³³ u²¹ kao⁵¹ khuat¹⁵
khummuang_009322.mp3,knuna³³ nangnng⁵¹
khummuang_009324.mp3,khnkae⁵¹ phutai⁵¹ mi³³ nampueng⁴⁴ thae⁴⁴ khat³³ phitet³³ tna³³ lat³³ da³³ khong¹⁵ yungkao⁴⁴ u²¹ nueng²¹ muen²¹ song¹⁵ phan³³ khuat¹⁵
khummuang_009325.mp3,tamnuat³³ mi³³ cha³³ kaen²¹ taan³³ khongtnat¹⁵ u²¹ yitip⁵¹ si²¹ ho²¹
khummuang_009326.mp3,raka³³ thaonai⁵¹ kha⁵¹
khummuang_009328.mp3,ruamtangmt⁴⁴ ki²¹ bat³³ khnap³³
khummuang_009331.mp3,nai³³ phuenti⁵¹ ktikam³³ rai⁴⁴ sanpit¹⁵ ban⁵¹ namtap⁴⁴ tampn³³ wang³³ nam⁴⁴ khiao¹⁵ ampoe³³ wang³³ nam⁴⁴ khiao¹⁵ changat³³ nkaattima³³
khummuang_009332.mp3,pa⁵¹ mi³³ pnana⁵¹ bong³³ suk¹⁵ khong¹⁵ thnakan³³ u²¹ siptong¹⁵ knapuk³³
khummuang_009334.mp3,lung³³ mi³³ khao⁵¹ ommani¹⁵ chk¹⁵ sunin¹⁵ chai³³ si¹⁵ ri³³ khong¹⁵ rongpapan³³ sngtenim²¹ sukpap¹⁵ tampn³³ u²¹ hok³³ ho²¹
khummuang_009336.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ ni⁴⁴ tham³³ anai³³ dai⁵¹ bang⁵¹ khnap³³
khummuang_009338.mp3,nongtai⁴⁴ mi³³ khao⁵¹ ommani¹⁵ intni³³ thri³³ in³³ wan³³ khong¹⁵ thungna⁵¹ u²¹ nueng²¹ muen²¹ nueng²¹ phan³³ ho²¹
khummuang_009340.mp3,konoืn²¹ phom¹⁵ ak³³ cha³³ bok³³ khopkun¹⁵ thuk³³ thuk³³ khon³³
khummuang_009344.mp3,kho¹⁵ boe³³ titto²¹ noi²¹ khnap³³
khummuang_009345.mp3,kan³³ thamaan³³ natntai⁵¹
khummuang_009348.mp3,khnnum⁵¹ mi³³ nampueng⁴⁴ thae⁴⁴ khat³³ phitet³³ tna³³ lat³³ da³³ khong¹⁵ sanaknang¹⁵ u²¹ sam¹⁵ roi⁴⁴ khuat¹⁵
khummuang_009349.mp3,knuna³³ nangnng⁵¹
khummuang_009350.mp3,rapngoen³³ phan²¹ thang³³ nai¹⁵ bang⁵¹ khnap³³
khummuang_009351.mp3,boetontap³³ khnap³³
khummuang_009353.mp3,kho¹⁵ boe³³ banti³³ noi²¹ khnap³³
khummuang_009354.mp3,mueng³³ mi³³ khukki⁴⁴ khaoknong⁵¹ knum²¹ maepan⁵¹ kettnkn³³ ban⁵¹ nong¹⁵ khu³³ mu²¹ song¹⁵ khong¹⁵ rongpapan³³ u²¹ sam¹⁵ knapong¹⁵
khummuang_009358.mp3,phuean⁵¹ mi³³ khao⁵¹ ommani¹⁵ thungkuna⁵¹ rongai⁴⁴ khong¹⁵ thiakanoำpoe⁵¹ u²¹ sip¹⁵ chet³³ ho²¹
khummuang_009359.mp3,ruam³³ pen³³ ngoen³³ ki²¹ bat³³ khnap³³
khummuang_009362.mp3,khnaoาt³³ mi³³ khenuengtuem⁵¹ smunpnai¹⁵ tnipna³³ tna³³ khaisin³³ khong¹⁵ rongtamnam³³ u²¹ siptong¹⁵ khuat¹⁵
khummuang_009366.mp3,na⁴⁴ mi³³ nampueng⁴⁴ thae⁴⁴ khat³³ phitet³³ tna³³ lat³³ da³³ khong¹⁵ sapan¹⁵ u²¹ yitip⁵¹ chet³³ khuat¹⁵
khummuang_009370.mp3,kamnan³³ mi³³ khao⁵¹ ommani¹⁵ chk¹⁵ sunin¹⁵ chai³³ si¹⁵ ri³³ khong¹⁵ rongtamnam³³ u²¹ yitip⁵¹ sam¹⁵ ho²¹
khummuang_009372.mp3,tha⁵¹ chai⁴⁴ thnakan³³ chai⁴⁴ thnakan³³ anai³³ kha⁵¹
khummuang_009374.mp3,kamnang³³ annangtue²¹ annen²¹
khummuang_009381.mp3,khai¹⁵ yangngai³³ kha⁵¹
khummuang_009382.mp3,konoืn²¹ phom¹⁵ ak³³ cha³³ bok³³ khopkun¹⁵ thuk³³ thuk³³ khon³³
khummuang_009384.mp3,kamnangta³³ pai³³ nai¹⁵
khummuang_009386.mp3,phitao⁵¹ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ knatom²¹ u²¹ nueng²¹ saen¹⁵ song¹⁵ muen²¹ song³³
khummuang_009387.mp3,nongtao⁴⁴ mi³³ knuaitak⁵¹ khong¹⁵ soi³³ lek³³ lek³³ u²¹ sip¹⁵ sam¹⁵ knong²¹
khummuang_009398.mp3,thai³³ phanit³³
khummuang_009399.mp3,knatum³³ ni⁴⁴ ain²¹ koenpai³³
khummuang_009402.mp3,nongtai⁴⁴ mi³³ cha³³ kaen²¹ taan³³ khong¹⁵ rongtamnam³³ u²¹ samtip¹⁵ ho²¹
khummuang_009406.mp3,phitao⁵¹ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ pnaitni³³ u²¹ yitip⁵¹ sam¹⁵ song³³
khummuang_009407.mp3,knuna³³ pit³³ natang²¹ duai⁵¹
khummuang_009408.mp3,lek³³ banti³³ anai³³ khnap³³
khummuang_009411.mp3,lek³³ banti³³ anai³³ khnap³³
khummuang_009412.mp3,knuna³³ ktpum²¹ ni⁴⁴
khummuang_009417.mp3,phuainpan²¹ mi³³ khaotao⁵¹ knong⁵¹ sang¹⁵ yt¹⁵ intni³³ khong¹⁵ ranka⁴⁴ u²¹ nueng²¹ saen¹⁵ nueng²¹ muen²¹ ho²¹
khummuang_009422.mp3,knuna³³ knok³³ baeppom³³ duai⁵¹
khummuang_009426.mp3,thit³³ mi³³ khaoknong⁵¹ om¹⁵ nin³³ intni³³ khong¹⁵ stanitamnuat¹⁵ u²¹ kao⁵¹ ho²¹
khummuang_009430.mp3,ki²¹ thi⁵¹ khnap³³
khummuang_009441.mp3,knuna³³ ktpum²¹ ni⁴⁴
khummuang_009444.mp3,pen³³ sinka⁵¹ mitue⁵¹ khong¹⁵ changat³³ smutntngknam¹⁵ kha⁵¹
khummuang_009445.mp3,phitao⁵¹ mi³³ khao⁵¹ ommani¹⁵ intni³³ thri³³ in³³ wan³³ yitip⁵¹ paet³³ ho²¹ khnap³³
khummuang_009446.mp3,manta³³ mi³³ khao⁵¹ ommani¹⁵ intni³³ thri³³ in³³ wan³³ khongat¹⁵ u²¹ yitip⁵¹ si²¹ ho²¹
khummuang_009449.mp3,nongtao⁴⁴ mi³³ khao⁵¹ ommani¹⁵ intni³³ thri³³ in³³ wan³³ khong¹⁵ soi³³ lek³³ lek³³ u²¹ nueng²¹ saen¹⁵ song¹⁵ muen²¹ ho²¹
khummuang_009454.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ ni⁴⁴ tham³³ anai³³ dai⁵¹ bang⁵¹ khnap³³
khummuang_009459.mp3,dekning³³ mi³³ khenuengtuem⁵¹ smunpnai¹⁵ tnipna³³ tna³³ khaisin³³ khong¹⁵ soi³³ lek³³ lek³³ u²¹ sam¹⁵ phan³³ khuat¹⁵
khummuang_009460.mp3,tamnuat³³ mi³³ cha³³ kaen²¹ taan³³ khong¹⁵ knatom²¹ u²¹ song¹⁵ ho²¹
khummuang_009462.mp3,phitao⁵¹ mi³³ pnana⁵¹ bong³³ suk¹⁵ khong¹⁵ ban⁵¹ u²¹ sipet¹⁵ knapuk³³
khummuang_009465.mp3,phnomphe⁴⁴ kha⁵¹
khummuang_009467.mp3,ki²¹ thi⁵¹ khnap³³
khummuang_009470.mp3,pen³³ sinka⁵¹ thi⁵¹ tong⁵¹ wae³³ sue⁴⁴ khong¹⁵ changat³³ smutntngknam¹⁵ khnap³³
khummuang_009471.mp3,thai³³ phanit³³
khummuang_009474.mp3,sinka⁵¹ ni⁴⁴ chue⁵¹ nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ khnap³³
khummuang_009478.mp3,knuna³³ phut³³ cha⁴⁴ cha⁴⁴ noi²¹ dai⁵¹ mai¹⁵
khummuang_009481.mp3,rainaiat³³ sinka⁵¹ mi³³ anai³³ bang⁵¹ khnap³³
khummuang_009482.mp3,phitai⁵¹ mi³³ nam⁴⁴ phueng⁵¹ suan¹⁵ fam³³ khong¹⁵ ranka⁴⁴ u²¹ song¹⁵ phan³³ khuat¹⁵
khummuang_009484.mp3,k็³³ ngan⁴⁴ ngan⁴⁴ k็³³ mnaieo⁵¹
khummuang_009486.mp3,thangmt⁴⁴ thaonai⁵¹ khnap³³
khummuang_009488.mp3,kan³³ chai²¹ ngoen³³ cha³³ thuengkamnt¹⁵ nai³³ wan³³ suk¹⁵
khummuang_009490.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ ni⁴⁴ tham³³ anai³³ dai⁵¹ bang⁵¹ khnap³³
khummuang_009492.mp3,phuainpan²¹ mi³³ nampueng⁴⁴ thae⁴⁴ khat³³ phitet³³ tna³³ lat³³ da³³ khong¹⁵ stanitamnuat¹⁵ u²¹ sip¹⁵ sam¹⁵ khuat¹⁵
khummuang_009493.mp3,knuna³³ a²¹ song²¹ siangtang¹⁵
khummuang_009495.mp3,tamnuat³³ mi³³ cha³³ kaen²¹ taan³³ khong¹⁵ stanitamnuat¹⁵ u²¹ sam¹⁵ roi⁴⁴ ho²¹
khummuang_009500.mp3,boe³³ banti³³ anai³³ khnap³³
khummuang_009502.mp3,ta³³ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ sapan¹⁵ u²¹ sip¹⁵ chet³³ song³³
khummuang_009504.mp3,knuna³³ bok³³ thiu⁵¹ khong¹⁵ khun³³ dai⁵¹ mai¹⁵
khummuang_009510.mp3,boe³³ thon³³ anai³³ khnap³³
khummuang_009511.mp3,kom⁵¹ noi²¹ raang³³ don³³ hua¹⁵
khummuang_009512.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ pen³³ khong¹⁵ naenam³³ pnatamtangat³³ loei³³ khnap³³
khummuang_009515.mp3,mi³³ thangmt⁴⁴ khuat¹⁵ kha⁵¹
khummuang_009516.mp3,manta³³ mi³³ khao⁵¹ ommani¹⁵ chk¹⁵ sunin¹⁵ chai³³ si¹⁵ ri³³ khong¹⁵ ongknua⁵¹ u²¹ si²¹ ho²¹
khummuang_009517.mp3,dekning³³ mi³³ khnmtin¹⁵ op³³ aeng⁵¹ khong¹⁵ stanitamnuat¹⁵ u²¹ nueng²¹ phan³³ sam¹⁵ roi⁴⁴ song³³
khummuang_009519.mp3,nam⁴⁴ manpoeni⁵¹ nuengnoi²¹ poe³³ sen³³ wang³³ phu³³ mok¹⁵ fam³³ pen³³ khong¹⁵ naenam³³ pnatamtangat³³ loei³³ khnap³³
khummuang_009520.mp3,ta³³ mi³³ pnana⁵¹ bong³³ suk¹⁵ khong¹⁵ pata²¹ u²¹ kao⁵¹ knapuk³³
khummuang_009521.mp3,kan³³ chai²¹ ngoen³³ rai³³ nan⁴⁴ yang³³ mai⁵¹ dai⁵¹ lngpanti³³
khummuang_009524.mp3,lek³³ phnomphe⁴⁴ anai³³ khnap³³
khummuang_009525.mp3,pen³³ sinka⁵¹ thi⁵¹ tong⁵¹ wae³³ sue⁴⁴ khong¹⁵ changat³³ smutntngknam¹⁵ khnap³³
